customer_id,segment,campaign,channel,variant,sent_date,opened,clicked,responded,converted,campaign_cost,revenue,age,tenure_months,monthly_balance
17310,Retail,Personal Loan,SMS,B,2025-03-13,0,0,0,0,0.24,0.0,39,13,23765
17311,Premier,Savings Account,SMS,A,2024-12-24,0,0,0,0,0.27,0.0,60,1,5000
17312,Retail,Savings Account,Email,B,2024-06-22,0,0,0,0,0.32,0.0,33,8,15840
17313,Retail,Wealth Advisory,Mobile App,B,2024-11-10,0,0,0,0,0.24,0.0,52,73,54634
17314,Salary,Savings Account,Email,B,2024-06-06,0,0,0,0,0.25,0.0,21,22,13112
17315,Student,Savings Account,Mobile App,B,2024-12-19,0,0,0,0,0.24,0.0,37,7,58375
17316,Mass Affluent,Wealth Advisory,Email,A,2024-07-21,1,1,1,0,0.32,0.0,22,65,23956
17317,Salary,Savings Account,SMS,A,2025-02-09,0,0,0,0,0.18,0.0,54,117,36398
17318,Retail,Wealth Advisory,Call Center,A,2025-04-03,1,0,0,0,2.67,0.0,50,104,5000
17319,Salary,Insurance Cross-Sell,Email,A,2025-01-26,0,0,0,0,0.29,0.0,60,17,42565
17320,Retail,Personal Loan,Mobile App,A,2024-09-26,0,0,0,0,0.28,0.0,66,123,22718
17321,Retail,Personal Loan,Email,B,2024-10-24,1,0,0,0,0.29,0.0,33,63,8324
17322,Retail,Credit Card Upgrade,Call Center,B,2024-12-15,0,0,0,0,2.72,0.0,34,12,8050
17323,Salary,Wealth Advisory,Email,B,2024-11-14,0,0,0,0,0.32,0.0,18,83,6024
17324,Mass Affluent,Credit Card Upgrade,Mobile App,A,2024-10-04,0,0,0,0,0.24,0.0,41,106,14626
17325,Student,Savings Account,Email,B,2024-11-26,0,0,0,0,0.2,0.0,52,45,5146
17326,Mass Affluent,Wealth Advisory,Email,B,2025-03-29,0,0,0,0,0.28,0.0,30,119,5000
17327,Student,Savings Account,SMS,B,2025-01-14,0,0,0,0,0.23,0.0,29,23,6672
17328,Mass Affluent,Personal Loan,Mobile App,B,2024-06-08,0,0,0,0,0.26,0.0,29,31,13265
17329,Premier,Wealth Advisory,Mobile App,B,2024-12-15,1,0,0,0,0.24,0.0,39,26,9163
17330,Mass Affluent,Personal Loan,Email,B,2025-01-05,1,0,0,0,0.22,0.0,60,57,5000
17331,Retail,Wealth Advisory,Mobile App,B,2024-09-28,0,0,0,0,0.16,0.0,53,144,10672
17332,Retail,Wealth Advisory,SMS,A,2024-08-18,0,0,0,0,0.3,0.0,63,6,8490
17333,Retail,Credit Card Upgrade,SMS,A,2025-02-11,0,0,0,0,0.21,0.0,23,17,6339
17334,Retail,Insurance Cross-Sell,SMS,A,2025-03-12,1,0,0,0,0.2,0.0,32,4,5000
17335,Premier,Credit Card Upgrade,Email,A,2024-06-26,0,0,0,0,0.31,0.0,48,27,20153
17336,Premier,Insurance Cross-Sell,Mobile App,A,2025-02-09,0,0,0,0,0.16,0.0,29,1,6270
17337,Salary,Credit Card Upgrade,Call Center,A,2024-06-13,0,0,0,0,2.68,0.0,42,13,65376
17338,Retail,Personal Loan,Email,B,2025-02-02,1,1,1,0,0.23,0.0,49,18,5000
17339,Mass Affluent,Credit Card Upgrade,SMS,B,2024-08-26,0,0,0,0,0.29,0.0,49,11,101023
17340,Salary,Credit Card Upgrade,SMS,A,2025-04-22,0,0,0,0,0.24,0.0,40,8,8683
17341,Student,Wealth Advisory,SMS,B,2024-07-30,0,0,0,0,0.23,0.0,28,6,50265
17342,Mass Affluent,Wealth Advisory,Email,A,2024-10-30,0,0,0,0,0.28,0.0,26,5,186453
17343,Retail,Wealth Advisory,Mobile App,B,2024-11-15,0,0,0,0,0.3,0.0,32,28,95211
17344,Mass Affluent,Personal Loan,Call Center,B,2025-03-18,0,0,0,0,2.58,0.0,62,11,13193
17345,Retail,Savings Account,Email,B,2024-12-29,0,0,0,0,0.34,0.0,62,164,5000
17346,Retail,Wealth Advisory,Call Center,A,2025-01-11,0,0,0,0,2.66,0.0,63,41,5000
17347,Premier,Savings Account,Call Center,B,2024-10-29,0,0,0,0,2.56,0.0,37,60,66614
17348,Student,Wealth Advisory,SMS,A,2024-12-29,0,0,0,0,0.25,0.0,18,82,337213
17349,Retail,Wealth Advisory,Email,A,2025-05-15,0,0,0,0,0.35,0.0,38,63,17826
17350,Premier,Credit Card Upgrade,Email,B,2024-08-04,1,1,1,0,0.33,0.0,34,70,285149
17351,Retail,Wealth Advisory,SMS,A,2025-05-30,0,0,0,0,0.13,0.0,56,41,21579
17352,Retail,Wealth Advisory,SMS,A,2024-10-28,0,0,0,0,0.17,0.0,61,102,5463
17353,Salary,Wealth Advisory,Mobile App,A,2024-12-30,0,0,0,0,0.31,0.0,20,64,5000
17354,Premier,Credit Card Upgrade,Mobile App,B,2025-01-19,0,0,0,0,0.25,0.0,37,81,82392
17355,Retail,Personal Loan,Call Center,A,2024-10-23,1,1,1,0,2.58,0.0,63,97,1212915
17356,Premier,Personal Loan,Mobile App,A,2024-11-21,0,0,0,0,0.32,0.0,33,2,7993
17357,Retail,Personal Loan,Call Center,A,2025-04-30,1,1,0,0,2.69,0.0,43,51,5000
17358,Retail,Personal Loan,SMS,A,2024-12-25,0,0,0,0,0.29,0.0,55,113,14038
17359,Premier,Wealth Advisory,Email,B,2024-07-31,0,0,0,0,0.24,0.0,52,61,5000
17360,Retail,Wealth Advisory,Email,B,2024-06-13,0,0,0,0,0.32,0.0,49,1,21812
17361,Student,Savings Account,Email,B,2024-07-09,0,0,0,0,0.3,0.0,37,127,49637
17362,Premier,Personal Loan,SMS,B,2024-10-17,0,0,0,0,0.24,0.0,51,159,342403
17363,Retail,Insurance Cross-Sell,Email,B,2025-05-24,0,0,0,0,0.22,0.0,25,8,80900
17364,Premier,Credit Card Upgrade,Email,B,2025-04-30,0,0,0,0,0.27,0.0,66,42,5000
17365,Student,Wealth Advisory,Call Center,A,2024-10-20,0,0,0,0,2.72,0.0,50,47,11347
17366,Premier,Insurance Cross-Sell,Call Center,A,2024-09-02,0,0,0,0,2.58,0.0,38,6,7288
17367,Retail,Wealth Advisory,Email,A,2024-10-11,1,0,0,0,0.22,0.0,40,45,50687
17368,Retail,Insurance Cross-Sell,Email,A,2025-02-28,0,0,0,0,0.3,0.0,22,1,793702
17369,Premier,Wealth Advisory,SMS,B,2025-05-12,0,0,0,0,0.18,0.0,46,77,30920
17370,Student,Credit Card Upgrade,Email,B,2025-03-31,0,0,0,0,0.37,0.0,38,6,5000
17371,Retail,Credit Card Upgrade,Mobile App,A,2024-08-12,0,0,0,0,0.26,0.0,59,193,5490
17372,Mass Affluent,Personal Loan,Mobile App,A,2024-09-01,0,0,0,0,0.25,0.0,45,3,102753
17373,Retail,Credit Card Upgrade,Email,A,2024-11-26,0,0,0,0,0.36,0.0,40,48,5002
17374,Retail,Wealth Advisory,SMS,B,2025-05-31,1,0,0,0,0.12,0.0,59,7,5000
17375,Retail,Personal Loan,Email,A,2024-07-29,1,0,0,0,0.25,0.0,42,11,13178
17376,Salary,Wealth Advisory,Call Center,A,2025-03-25,0,0,0,0,2.59,0.0,44,111,8779
17377,Mass Affluent,Personal Loan,SMS,A,2024-10-11,1,1,0,0,0.17,0.0,38,17,26101
17378,Salary,Savings Account,Call Center,A,2025-05-23,1,1,0,0,2.67,0.0,35,111,41522
17379,Salary,Insurance Cross-Sell,Email,B,2025-03-10,0,0,0,0,0.27,0.0,36,22,13962
17380,Retail,Personal Loan,Email,A,2024-12-15,0,0,0,0,0.21,0.0,44,2,5000
17381,Student,Wealth Advisory,Email,B,2024-07-09,0,0,0,0,0.35,0.0,73,6,15088
17382,Retail,Wealth Advisory,Call Center,A,2024-07-21,0,0,0,0,2.63,0.0,36,43,7814
17383,Premier,Personal Loan,SMS,B,2025-03-01,0,0,0,0,0.29,0.0,35,98,14636
17384,Retail,Savings Account,Mobile App,B,2024-06-02,0,0,0,0,0.26,0.0,39,67,5030
17385,Premier,Personal Loan,Email,B,2024-06-03,1,0,0,0,0.22,0.0,51,55,9982
17386,Salary,Wealth Advisory,Email,B,2024-12-12,0,0,0,0,0.21,0.0,35,23,5000
17387,Student,Wealth Advisory,Email,A,2024-11-08,1,0,0,0,0.36,0.0,48,19,55134
17388,Premier,Savings Account,SMS,A,2025-01-21,0,0,0,0,0.21,0.0,39,12,8551
17389,Student,Wealth Advisory,Call Center,B,2024-06-28,0,0,0,0,2.56,0.0,35,36,5000
17390,Student,Personal Loan,SMS,A,2024-11-13,0,0,0,0,0.26,0.0,43,26,453023
17391,Premier,Wealth Advisory,Email,A,2024-10-05,0,0,0,0,0.27,0.0,33,44,67920
17392,Retail,Insurance Cross-Sell,SMS,B,2024-12-23,0,0,0,0,0.24,0.0,43,61,13560
17393,Retail,Insurance Cross-Sell,Email,A,2025-02-15,1,1,0,0,0.29,0.0,38,158,26806
17394,Retail,Wealth Advisory,SMS,A,2024-08-06,0,0,0,0,0.14,0.0,47,188,9079
17395,Mass Affluent,Personal Loan,Email,A,2025-03-29,0,0,0,0,0.29,0.0,36,240,43649
17396,Salary,Insurance Cross-Sell,Mobile App,A,2024-06-02,0,0,0,0,0.33,0.0,72,57,10720
17397,Retail,Personal Loan,Mobile App,B,2025-04-19,0,0,0,0,0.2,0.0,18,42,16654
17398,Retail,Wealth Advisory,SMS,B,2024-06-27,0,0,0,0,0.3,0.0,55,25,14012
17399,Retail,Credit Card Upgrade,Email,B,2025-03-10,1,1,1,0,0.24,0.0,33,28,15249
17400,Premier,Insurance Cross-Sell,Email,B,2025-05-04,1,0,0,0,0.2,0.0,42,86,66994
17401,Retail,Wealth Advisory,Email,B,2024-10-15,1,1,0,0,0.33,0.0,43,29,76769
17402,Salary,Wealth Advisory,SMS,B,2024-12-07,0,0,0,0,0.27,0.0,49,72,126434
17403,Salary,Credit Card Upgrade,Email,B,2025-02-07,0,0,0,0,0.33,0.0,55,44,34791
17404,Premier,Wealth Advisory,Call Center,A,2024-09-20,1,0,0,0,2.57,0.0,35,19,5000
17405,Salary,Wealth Advisory,Call Center,A,2024-12-13,1,1,1,0,2.57,0.0,37,114,313777
17406,Premier,Wealth Advisory,Email,B,2024-07-28,1,1,1,0,0.25,0.0,30,175,26334
17407,Retail,Personal Loan,Mobile App,B,2025-03-26,0,0,0,0,0.31,0.0,63,8,52995
17408,Premier,Savings Account,Mobile App,B,2024-12-01,1,0,0,0,0.3,0.0,27,36,5000
17409,Premier,Credit Card Upgrade,Email,B,2025-03-24,0,0,0,0,0.28,0.0,52,24,121316
17410,Student,Savings Account,Email,B,2024-12-23,0,0,0,0,0.29,0.0,28,14,11527
17411,Retail,Personal Loan,Email,A,2024-11-13,1,0,0,0,0.25,0.0,43,53,5000
17412,Premier,Personal Loan,Mobile App,A,2024-06-29,0,0,0,0,0.27,0.0,25,52,30837
17413,Mass Affluent,Credit Card Upgrade,Email,A,2024-11-21,1,0,0,0,0.2,0.0,26,40,119645
17414,Mass Affluent,Personal Loan,SMS,B,2024-10-18,1,1,1,0,0.13,0.0,69,40,76273
17415,Mass Affluent,Credit Card Upgrade,Call Center,B,2024-11-25,1,1,1,0,2.68,0.0,51,32,5000
17416,Premier,Insurance Cross-Sell,SMS,A,2024-10-09,0,0,0,0,0.21,0.0,36,106,39279
17417,Student,Savings Account,Call Center,A,2025-04-10,0,0,0,0,2.58,0.0,56,57,5000
17418,Mass Affluent,Personal Loan,SMS,B,2025-05-10,0,0,0,0,0.2,0.0,60,20,22751
17419,Mass Affluent,Savings Account,Email,B,2025-05-25,0,0,0,0,0.23,0.0,57,140,5000
17420,Retail,Wealth Advisory,Call Center,B,2025-01-06,0,0,0,0,2.62,0.0,39,4,11051
17421,Retail,Insurance Cross-Sell,Email,A,2025-04-09,0,0,0,0,0.31,0.0,33,19,23728
17422,Premier,Credit Card Upgrade,Call Center,B,2024-11-29,0,0,0,0,2.68,0.0,49,52,23610
17423,Salary,Personal Loan,SMS,B,2025-02-16,0,0,0,0,0.3,0.0,31,75,43221
17424,Premier,Insurance Cross-Sell,Call Center,B,2025-01-01,1,1,1,0,2.68,0.0,30,231,18639
17425,Salary,Personal Loan,Email,B,2024-07-31,0,0,0,0,0.28,0.0,60,14,6262
17426,Premier,Credit Card Upgrade,Email,B,2025-01-11,1,0,0,0,0.33,0.0,18,39,5000
17427,Salary,Credit Card Upgrade,Email,B,2025-03-18,1,0,0,0,0.3,0.0,66,30,348967
17428,Retail,Credit Card Upgrade,Email,A,2024-07-28,0,0,0,0,0.34,0.0,38,50,5000
17429,Salary,Insurance Cross-Sell,Mobile App,A,2025-03-24,0,0,0,0,0.31,0.0,59,2,41730
17430,Salary,Personal Loan,Email,B,2025-05-20,0,0,0,0,0.19,0.0,46,6,5000
17431,Retail,Insurance Cross-Sell,SMS,B,2024-12-26,0,0,0,0,0.27,0.0,47,107,72330
17432,Salary,Insurance Cross-Sell,Mobile App,A,2024-09-22,0,0,0,0,0.28,0.0,50,43,5000
17433,Retail,Savings Account,Mobile App,B,2025-03-21,0,0,0,0,0.23,0.0,37,156,389328
17434,Salary,Credit Card Upgrade,Mobile App,B,2025-04-18,0,0,0,0,0.21,0.0,45,117,53069
17435,Salary,Credit Card Upgrade,Email,B,2025-05-05,0,0,0,0,0.26,0.0,30,133,27130
17436,Salary,Savings Account,Email,B,2024-12-28,1,0,0,0,0.24,0.0,59,11,33738
17437,Retail,Personal Loan,Email,A,2024-08-28,0,0,0,0,0.31,0.0,23,58,31564
17438,Retail,Wealth Advisory,Email,A,2024-08-27,0,0,0,0,0.24,0.0,61,24,7117
17439,Retail,Savings Account,Email,A,2024-10-02,0,0,0,0,0.22,0.0,34,7,10499
17440,Retail,Insurance Cross-Sell,Call Center,A,2024-10-19,0,0,0,0,2.61,0.0,68,29,10881
17441,Premier,Savings Account,Email,A,2024-11-09,0,0,0,0,0.35,0.0,55,58,30802
17442,Retail,Wealth Advisory,SMS,A,2024-12-22,0,0,0,0,0.25,0.0,38,18,6364
17443,Salary,Insurance Cross-Sell,Mobile App,A,2025-04-20,0,0,0,0,0.17,0.0,34,5,13638
17444,Retail,Credit Card Upgrade,Call Center,B,2024-08-11,0,0,0,0,2.69,0.0,27,10,16230
17445,Student,Personal Loan,Call Center,A,2025-05-06,0,0,0,0,2.63,0.0,49,30,15477
17446,Mass Affluent,Credit Card Upgrade,Mobile App,A,2025-03-14,0,0,0,0,0.27,0.0,65,225,809678
17447,Mass Affluent,Credit Card Upgrade,SMS,A,2024-12-12,0,0,0,0,0.14,0.0,31,9,5000
17448,Salary,Savings Account,Email,A,2024-09-18,0,0,0,0,0.34,0.0,23,32,18709
17449,Retail,Personal Loan,SMS,A,2025-03-07,0,0,0,0,0.18,0.0,56,18,32668
17450,Premier,Savings Account,Email,A,2025-04-13,1,1,1,0,0.33,0.0,49,40,5460
17451,Retail,Insurance Cross-Sell,Email,B,2024-10-08,0,0,0,0,0.23,0.0,52,53,44525
17452,Premier,Credit Card Upgrade,Call Center,A,2024-06-06,1,0,0,0,2.66,0.0,38,42,13285
17453,Retail,Savings Account,SMS,B,2025-01-14,0,0,0,0,0.24,0.0,61,170,5000
17454,Retail,Credit Card Upgrade,SMS,B,2025-04-30,0,0,0,0,0.19,0.0,18,9,102786
17455,Premier,Personal Loan,SMS,A,2025-04-16,0,0,0,0,0.23,0.0,50,83,6848
17456,Retail,Savings Account,SMS,B,2024-07-16,0,0,0,0,0.19,0.0,47,56,69455
17457,Premier,Insurance Cross-Sell,SMS,B,2025-04-23,0,0,0,0,0.19,0.0,44,20,11802
17458,Retail,Personal Loan,Call Center,A,2025-03-02,0,0,0,0,2.71,0.0,18,29,51146
17459,Premier,Credit Card Upgrade,Mobile App,A,2024-09-04,0,0,0,0,0.24,0.0,50,17,17728
17460,Premier,Personal Loan,Email,A,2024-09-21,0,0,0,0,0.28,0.0,61,110,61458
17461,Premier,Credit Card Upgrade,Email,B,2025-05-21,1,0,0,0,0.35,0.0,37,109,105876
17462,Salary,Personal Loan,Mobile App,A,2024-08-23,0,0,0,0,0.22,0.0,46,3,5000
17463,Student,Wealth Advisory,SMS,B,2025-03-31,0,0,0,0,0.21,0.0,44,69,5000
17464,Salary,Credit Card Upgrade,Mobile App,A,2024-10-04,1,0,0,0,0.2,0.0,55,29,8113
17465,Premier,Savings Account,Mobile App,A,2025-05-27,0,0,0,0,0.23,0.0,38,103,96233
17466,Premier,Wealth Advisory,Mobile App,B,2024-09-16,0,0,0,0,0.33,0.0,43,127,5000
17467,Premier,Savings Account,Call Center,A,2024-09-30,1,0,0,0,2.65,0.0,25,19,341950
17468,Retail,Credit Card Upgrade,Mobile App,B,2025-03-12,0,0,0,0,0.2,0.0,20,1,18558
17469,Salary,Insurance Cross-Sell,Email,A,2024-09-16,0,0,0,0,0.21,0.0,34,83,27826
17470,Salary,Personal Loan,Call Center,A,2024-07-18,0,0,0,0,2.54,0.0,29,47,5006
17471,Retail,Wealth Advisory,Email,B,2024-09-07,0,0,0,0,0.29,0.0,48,13,63272
17472,Salary,Personal Loan,Call Center,B,2024-11-24,1,1,1,0,2.61,0.0,22,31,5000
17473,Salary,Savings Account,Mobile App,B,2024-06-25,0,0,0,0,0.3,0.0,57,103,29814
17474,Student,Personal Loan,Email,A,2024-06-28,1,0,0,0,0.28,0.0,52,50,57255
17475,Student,Personal Loan,Mobile App,B,2024-11-04,0,0,0,0,0.33,0.0,67,38,26073
17476,Mass Affluent,Credit Card Upgrade,SMS,B,2024-07-09,0,0,0,0,0.26,0.0,36,14,23966
17477,Premier,Personal Loan,Call Center,B,2025-05-01,0,0,0,0,2.58,0.0,49,91,27815
17478,Salary,Insurance Cross-Sell,SMS,B,2024-07-13,0,0,0,0,0.25,0.0,58,140,28671
17479,Mass Affluent,Wealth Advisory,Email,A,2024-10-17,0,0,0,0,0.35,0.0,57,1,18084
17480,Premier,Credit Card Upgrade,Email,A,2024-11-07,0,0,0,0,0.26,0.0,44,16,12895
17481,Premier,Savings Account,SMS,A,2024-06-30,0,0,0,0,0.17,0.0,49,57,179761
17482,Student,Insurance Cross-Sell,SMS,A,2024-11-02,0,0,0,0,0.23,0.0,73,2,37427
17483,Premier,Wealth Advisory,Email,B,2024-09-09,1,0,0,0,0.32,0.0,18,14,91976
17484,Retail,Credit Card Upgrade,SMS,A,2025-02-23,0,0,0,0,0.22,0.0,57,1,83621
17485,Student,Insurance Cross-Sell,SMS,B,2024-08-16,0,0,0,0,0.2,0.0,18,28,5000
17486,Salary,Personal Loan,Mobile App,B,2024-06-01,0,0,0,0,0.23,0.0,61,4,21218
17487,Retail,Savings Account,Email,B,2024-12-23,0,0,0,0,0.25,0.0,67,52,18987
17488,Retail,Savings Account,SMS,A,2025-02-23,0,0,0,0,0.19,0.0,38,1,5000
17489,Mass Affluent,Insurance Cross-Sell,Email,B,2025-01-13,0,0,0,0,0.33,0.0,60,8,5000
17490,Salary,Insurance Cross-Sell,SMS,A,2025-01-05,0,0,0,0,0.16,0.0,54,35,10436
17491,Mass Affluent,Insurance Cross-Sell,Mobile App,A,2025-03-09,0,0,0,0,0.17,0.0,68,67,120082
17492,Student,Credit Card Upgrade,Mobile App,A,2025-01-10,0,0,0,0,0.24,0.0,50,108,8146
17493,Premier,Insurance Cross-Sell,SMS,A,2024-06-28,0,0,0,0,0.18,0.0,65,92,359385
17494,Retail,Credit Card Upgrade,SMS,A,2025-02-08,0,0,0,0,0.13,0.0,50,14,40902
17495,Retail,Personal Loan,Email,A,2025-04-16,0,0,0,0,0.32,0.0,43,40,161793
17496,Premier,Savings Account,Email,A,2024-09-08,1,0,0,0,0.33,0.0,53,83,42471
17497,Retail,Savings Account,Email,A,2024-09-12,0,0,0,0,0.24,0.0,33,8,96034
17498,Premier,Wealth Advisory,SMS,A,2024-10-30,0,0,0,0,0.2,0.0,58,20,7325
17499,Retail,Savings Account,SMS,A,2025-03-23,0,0,0,0,0.14,0.0,29,40,5000
17500,Premier,Insurance Cross-Sell,Mobile App,B,2024-06-15,0,0,0,0,0.24,0.0,50,31,73009
17501,Premier,Personal Loan,Call Center,A,2025-05-13,1,0,0,0,2.63,0.0,23,163,8661
17502,Student,Personal Loan,Email,A,2024-09-29,0,0,0,0,0.27,0.0,21,5,14133
17503,Premier,Insurance Cross-Sell,Email,B,2024-09-21,0,0,0,0,0.32,0.0,52,4,19489
17504,Retail,Credit Card Upgrade,Email,A,2025-01-04,0,0,0,0,0.31,0.0,18,30,51907
17505,Mass Affluent,Wealth Advisory,Email,A,2024-09-22,0,0,0,0,0.27,0.0,44,186,29549
17506,Salary,Wealth Advisory,Call Center,A,2025-01-24,1,1,1,0,2.6,0.0,18,90,68862
17507,Student,Savings Account,Call Center,B,2025-04-03,0,0,0,0,2.62,0.0,56,55,8888
17508,Salary,Wealth Advisory,Email,B,2024-11-18,0,0,0,0,0.34,0.0,29,84,57883
17509,Salary,Credit Card Upgrade,Email,B,2025-01-29,0,0,0,0,0.35,0.0,47,7,5000
17510,Retail,Insurance Cross-Sell,Mobile App,B,2025-04-01,1,0,0,0,0.31,0.0,47,62,17925
17511,Retail,Credit Card Upgrade,Email,A,2024-08-07,0,0,0,0,0.26,0.0,53,42,192341
17512,Retail,Personal Loan,SMS,B,2024-09-11,0,0,0,0,0.15,0.0,44,26,325221
17513,Premier,Credit Card Upgrade,Mobile App,B,2024-12-07,0,0,0,0,0.24,0.0,46,240,5000
17514,Student,Savings Account,Call Center,A,2024-08-04,0,0,0,0,2.66,0.0,28,57,9257
17515,Retail,Wealth Advisory,Mobile App,B,2025-02-21,0,0,0,0,0.31,0.0,18,14,12025
17516,Premier,Insurance Cross-Sell,Email,B,2024-10-23,1,0,0,0,0.27,0.0,69,17,5000
17517,Salary,Wealth Advisory,Email,A,2025-01-30,0,0,0,0,0.24,0.0,31,13,5000
17518,Student,Savings Account,Call Center,A,2024-10-23,0,0,0,0,2.68,0.0,43,47,28310
17519,Premier,Insurance Cross-Sell,Email,B,2025-04-19,0,0,0,0,0.29,0.0,37,1,5000
17520,Premier,Savings Account,SMS,A,2025-02-23,0,0,0,0,0.27,0.0,67,115,130055
17521,Premier,Savings Account,Email,A,2025-03-23,1,0,0,0,0.28,0.0,49,44,7835
17522,Premier,Savings Account,Email,B,2024-10-05,0,0,0,0,0.34,0.0,51,12,5844
17523,Retail,Personal Loan,Email,B,2025-04-21,0,0,0,0,0.31,0.0,30,65,50273
17524,Student,Wealth Advisory,Email,A,2025-05-17,0,0,0,0,0.21,0.0,56,73,14082
17525,Student,Credit Card Upgrade,Call Center,B,2024-12-24,1,1,0,0,2.56,0.0,57,11,23799
17526,Retail,Savings Account,Email,A,2025-03-13,0,0,0,0,0.31,0.0,49,185,9900
17527,Retail,Wealth Advisory,SMS,A,2025-04-27,0,0,0,0,0.16,0.0,26,26,28745
17528,Mass Affluent,Insurance Cross-Sell,Call Center,B,2025-03-07,1,0,0,0,2.7,0.0,44,8,27712
17529,Retail,Insurance Cross-Sell,Call Center,A,2025-01-05,0,0,0,0,2.55,0.0,51,19,26116
17530,Student,Savings Account,SMS,A,2024-06-18,0,0,0,0,0.15,0.0,48,41,11650
17531,Premier,Wealth Advisory,Email,A,2025-01-25,1,0,0,0,0.28,0.0,40,78,18678
17532,Retail,Personal Loan,Email,B,2024-07-21,1,0,0,0,0.32,0.0,27,15,156192
17533,Retail,Savings Account,Mobile App,B,2024-11-16,0,0,0,0,0.18,0.0,45,8,5000
17534,Salary,Insurance Cross-Sell,Call Center,B,2024-10-10,0,0,0,0,2.56,0.0,24,32,101145
17535,Student,Insurance Cross-Sell,Email,B,2025-03-14,0,0,0,0,0.3,0.0,34,12,5000
17536,Retail,Insurance Cross-Sell,Mobile App,A,2025-05-31,1,0,0,0,0.27,0.0,25,8,21012
17537,Retail,Credit Card Upgrade,Email,A,2024-11-12,0,0,0,0,0.37,0.0,39,23,31179
17538,Retail,Insurance Cross-Sell,Email,B,2025-05-13,0,0,0,0,0.24,0.0,37,72,237030
17539,Premier,Insurance Cross-Sell,SMS,B,2024-10-28,0,0,0,0,0.23,0.0,37,22,65741
17540,Retail,Personal Loan,Email,A,2025-01-01,0,0,0,0,0.24,0.0,22,148,9508
17541,Salary,Savings Account,Mobile App,B,2024-12-25,0,0,0,0,0.27,0.0,63,13,26461
17542,Retail,Wealth Advisory,SMS,A,2025-05-02,0,0,0,0,0.16,0.0,35,70,58510
17543,Premier,Savings Account,Email,B,2024-10-24,1,0,0,0,0.33,0.0,36,14,6244
17544,Premier,Insurance Cross-Sell,SMS,A,2025-05-12,0,0,0,0,0.29,0.0,23,27,45554
17545,Retail,Savings Account,Email,B,2024-08-22,0,0,0,0,0.25,0.0,27,58,12154
17546,Premier,Wealth Advisory,Mobile App,A,2024-06-07,1,0,0,0,0.18,0.0,47,54,41109
17547,Premier,Wealth Advisory,SMS,A,2024-10-23,0,0,0,0,0.15,0.0,64,97,59373
17548,Retail,Savings Account,Call Center,B,2024-12-01,0,0,0,0,2.68,0.0,47,166,8324
17549,Salary,Insurance Cross-Sell,Email,A,2024-12-06,0,0,0,0,0.33,0.0,42,87,26383
17550,Premier,Savings Account,Mobile App,B,2025-03-17,1,1,1,0,0.24,0.0,52,50,72455
17551,Salary,Personal Loan,Email,B,2025-01-07,0,0,0,0,0.24,0.0,38,17,5000
17552,Premier,Credit Card Upgrade,Email,B,2024-12-30,0,0,0,0,0.35,0.0,39,16,13060
17553,Retail,Personal Loan,Email,B,2024-08-19,0,0,0,0,0.37,0.0,52,40,13907
17554,Student,Wealth Advisory,Email,A,2024-11-18,0,0,0,0,0.23,0.0,39,17,25255
17555,Premier,Insurance Cross-Sell,SMS,B,2025-05-30,0,0,0,0,0.16,0.0,65,11,17236
17556,Student,Personal Loan,Email,A,2024-07-11,0,0,0,0,0.31,0.0,35,63,9905
17557,Student,Personal Loan,Mobile App,A,2024-08-27,0,0,0,0,0.33,0.0,35,215,40103
17558,Student,Credit Card Upgrade,Call Center,B,2024-09-04,0,0,0,0,2.55,0.0,24,39,5000
17559,Student,Wealth Advisory,Email,B,2024-07-18,0,0,0,0,0.31,0.0,43,118,219925
17560,Retail,Insurance Cross-Sell,Mobile App,A,2024-10-27,0,0,0,0,0.24,0.0,69,15,18037
17561,Mass Affluent,Wealth Advisory,Email,A,2024-06-22,0,0,0,0,0.2,0.0,65,61,8300
17562,Premier,Wealth Advisory,Mobile App,B,2024-07-21,1,0,0,0,0.25,0.0,48,39,13178
17563,Salary,Savings Account,SMS,B,2024-06-05,0,0,0,0,0.29,0.0,44,19,5000
17564,Retail,Credit Card Upgrade,Email,A,2024-09-02,0,0,0,0,0.33,0.0,21,23,14137
17565,Premier,Wealth Advisory,SMS,A,2024-12-17,0,0,0,0,0.28,0.0,50,25,18806
17566,Mass Affluent,Wealth Advisory,SMS,A,2025-03-21,0,0,0,0,0.25,0.0,32,51,134573
17567,Salary,Wealth Advisory,SMS,B,2024-08-09,0,0,0,0,0.12,0.0,52,169,29950
17568,Salary,Insurance Cross-Sell,SMS,B,2025-02-03,0,0,0,0,0.18,0.0,55,35,17899
17569,Retail,Wealth Advisory,Mobile App,A,2024-12-10,0,0,0,0,0.25,0.0,75,47,5000
17570,Student,Wealth Advisory,Email,A,2025-04-27,0,0,0,0,0.23,0.0,38,31,48696
17571,Retail,Insurance Cross-Sell,Email,A,2024-10-06,0,0,0,0,0.24,0.0,50,24,26176
17572,Student,Insurance Cross-Sell,SMS,B,2025-03-19,0,0,0,0,0.17,0.0,51,51,256870
17573,Mass Affluent,Savings Account,SMS,B,2024-10-17,0,0,0,0,0.12,0.0,38,85,9402
17574,Retail,Credit Card Upgrade,Email,B,2025-03-23,1,0,0,0,0.31,0.0,51,39,5000
17575,Premier,Savings Account,Email,A,2024-06-09,1,0,0,0,0.25,0.0,44,5,60608
